logp_cosmo_full,logp_all_full,logp_cosmo_fisher,logp_all_fisher
-14848.783744571532,-15189.879447099735,-15873.61606979954,-16315.046280432858
-43591.64619115819,-41116.38948876073,-46504.785373910025,-43472.17225172729
-5422.481015581917,-6434.271223700389,-5596.9000536166695,-6711.782648926073
-2989.5331339115023,-2638.8553947439377,-3025.438200436968,-2683.072222938426
-114064.11318372897,-112788.84431807262,-98640.94071414528,-97497.10564486102
-116590.44354462827,-115674.09950249128,-136878.70893750628,-135316.61551483427
-47326.538452759836,-44946.06796937726,-42991.22980062385,-40975.04304068989
-34600.21072768978,-33752.78325843083,-36615.96763206391,-35823.13643464397
-30636.45260498166,-32972.84663863839,-32445.466132373364,-35332.51678993395
-12980.86778552944,-10888.75844054064,-13609.002606951004,-11333.615894910507
-148208.67582361487,-151628.3164496901,-126043.1731365545,-128134.66445447483
-3839.272151620238,-4325.1839962236545,-3716.7547882878134,-4163.152728042852
-119918.99344353499,-118739.58418416453,-142058.3417108109,-140496.1975006473
-12480.024513965198,-10929.824470851929,-13268.70131678912,-11572.895859361033
-251121.32597554917,-243983.89852550102,-205746.51976173065,-200994.0391717895
-30043.644128019343,-29619.531470396938,-27690.66734107699,-27260.782753763167
-1067.912608943153,-1686.7238501022186,-1023.0305382361166,-1605.0219803862894
-41322.42946142129,-40983.85518466479,-44727.38135112267,-44390.40102899137
-7506.017076506684,-8739.654444234882,-6884.912028142875,-7991.694315721251
-8521.352126745382,-9717.633670132796,-8684.92363708858,-10010.88109231473
-19424.78525761975,-19742.952236418583,-17705.612949383212,-17855.43207009024
-221517.41501741792,-222144.41063785658,-183561.35940343997,-183925.1077180443
-13949.786332391779,-14876.482503642004,-13459.305866034929,-14348.894754069333
-6526.056987415766,-8270.41872821137,-6262.741960976642,-7879.357253417327
-11424.168010621108,-11260.656342772416,-10567.00538856364,-10426.935587453476
-413.281540312095,-727.943554487979,-446.12301026772485,-775.9515386492568
-25764.612765524445,-25992.794874598643,-27801.127667369303,-28173.281485827865
-44835.299510164616,-44588.40141888663,-49477.39724575607,-49211.70042015808
-25524.72306708653,-27567.930641692186,-26824.690140975697,-29329.515650991918
-81324.08399875999,-75426.6713180735,-71691.1471078801,-66767.35635632959
-63673.40217851683,-67826.06755752885,-56304.264043276904,-59487.814754464576
-5504.920187061334,-6200.6524374210885,-5859.79085460327,-6672.064077718284
-125370.82677052933,-119926.95749532647,-107233.71927644321,-103289.96102274224
-166770.04247817793,-163874.47223581633,-141674.03853954934,-139652.95827679252
-53001.746485433556,-54431.30263372472,-58731.06578493112,-60669.2395014413
-31511.88418549812,-32569.984949927937,-34106.8909087331,-35513.306160619955
-49885.90142017426,-46556.25794418065,-44647.08474022117,-41861.18795732678
-164157.75324450302,-169205.52945402404,-200665.45450376067,-209175.28005294883
-4218.478073204415,-4815.680942980586,-4237.6094691951575,-4784.410734690167
-2005.001933830867,-4061.853270342492,-1841.2211988053664,-3728.829087605114
-60671.57472502789,-67002.94642152842,-68352.38452194125,-76624.60397748195
-24913.999025897418,-27494.531790505654,-23178.18106419845,-25285.229662161575
-91611.2442911865,-99601.58494529146,-105286.6520723801,-116115.12083975569
-75681.03503127153,-76921.94123008622,-66835.54182586476,-67524.61653753195
-81697.49166754975,-83119.32901286105,-71937.85702143898,-73092.89461536906
-19363.33454187853,-20720.19651622945,-17848.593665301218,-19028.06326912422
-6633.0869367262185,-8160.87269703793,-6889.723964267752,-8590.0024993051
-5510.17589949658,-5798.004781297455,-5450.267132566685,-5775.4212438939
-13918.434061161219,-16413.28964261246,-14561.975504074768,-17432.201028489595
-66491.97626367642,-77238.82418049194,-59200.4969390842,-67457.34038932543
-934.8238868398802,-2076.129642745132,-908.8545050854735,-1992.3007689269227
-26058.807227692592,-25894.29050701566,-28022.56058437584,-27949.167330275694
-15881.791599552957,-14296.998381224448,-14592.41800254703,-13161.162457486389
-155856.97266325494,-156289.80252534072,-132559.6888732455,-132730.60749250167
-135.73569279556165,-317.827992606561,-168.26655751597573,-334.62615462529857
-9915.482852841405,-9724.429371386765,-10429.062590447822,-10246.082788235324
-8202.16736943486,-10833.443230315026,-8012.827251345558,-10839.408027546406
-8658.765779251595,-8947.923774408968,-8942.78766465126,-9370.063947108656
-23881.20312585412,-25379.561950364638,-21619.904337863674,-22817.73291814158
-200.8441255687567,-425.83380731458584,-192.0042419496205,-425.26704131377414
-21764.2147943516,-24209.516752994845,-20184.738378139784,-22286.302847056388
-155015.59358763185,-150766.62949304024,-187620.24409540958,-181122.60271325364
-67035.71020450509,-65566.25995040756,-75516.24092418888,-73908.03340085875
-115749.20214937303,-116173.49339781937,-135485.84258851843,-136001.16751326187
-3121.0047891879863,-2896.2905604827884,-3043.347388946069,-2855.3576597881656
-13613.543244903694,-14275.947993171105,-14216.970035821761,-15031.8412201822
-41.025058522139865,-387.11367559362594,-40.08685280120832,-357.3043553751996
-13214.749525175135,-12110.47992323393,-12567.689008641133,-11548.213467874122
-1569.678626800246,-2896.768808256114,-1641.437699555986,-3059.483071705301
-1113.136805592331,-1231.0129153699068,-1060.368474658721,-1190.4775581153629
-1266.8246077478448,-2072.891041181372,-1234.8680819494214,-2075.6669542551967
-186124.77004699665,-186225.30108209577,-231297.44274013067,-231733.11046792002
-60989.22461811622,-54740.24196046961,-54063.53763321752,-48992.80420630949
-27970.543004528186,-28226.48909358975,-25562.53730336485,-25774.35417037228
-8650.267282430455,-11528.712207587354,-8425.959203973274,-11028.547138787579
-5612.803728536681,-6491.628001680625,-5582.33068785289,-6410.608345813264
-66950.57234985224,-66901.27136299662,-59149.940791243505,-59080.12502810698
-31018.900704003234,-31024.131373280125,-27842.09793982333,-27695.01347255669
-66077.40050789877,-64601.938403183805,-58708.237395628974,-57392.74781875882
-98095.03161017694,-103065.86832479206,-84267.5114404172,-87740.95354099497
-17648.110798142632,-13313.143236828524,-19024.922392321092,-14038.770078638248
-92200.47161055925,-98958.12600029465,-80380.60720960828,-85393.81425003755
-20175.135007877812,-18411.047777398275,-21425.775683866872,-19277.16327716308
-10332.424121015943,-9587.270541594507,-10481.936871890714,-9688.88755843631
-11198.07890777392,-10837.76206318997,-11299.91474657693,-10832.67643607656
-39215.6844711287,-37123.868368183794,-42621.443623723615,-40228.236682672105
-1412.3338019795497,-1893.9659096083371,-1283.4704387802626,-1703.2441055451545
-758.0237171041455,-1719.8088712479916,-691.8726709490866,-1569.3837360254402
-96604.93855711205,-95229.96724418676,-111357.61243839742,-109613.70832357436
-1691.8021263929177,-1464.4553474773752,-1869.4087495712656,-1608.36302875497
-105506.95426794102,-106570.77324898103,-91459.50549374873,-92324.0203620552
-1533.5869307739115,-1574.5731583019365,-1609.428006240739,-1660.3474858253367
-117319.52693328042,-122556.8919788441,-101859.71943291642,-105509.05236229705
-4842.67023274,-4566.278407082423,-4876.619599193883,-4659.751967593411
-31504.371601077448,-28985.973132966876,-28738.448948237223,-26576.26406265401
-8111.082999324174,-5943.153980986828,-7543.103892794454,-5587.1211546184295
-2788.201867433413,-2965.389212510747,-2932.0344524352145,-3123.2164702872883
-23429.92168758418,-25857.145931438507,-21314.99724281852,-23360.14716127296
-181593.7506195274,-188496.5726892451,-151149.2580863186,-155940.51958462718
-2608.1967366218487,-2926.264872163301,-2714.690047223038,-2971.186608363557
-62101.41053748205,-62005.7942056136,-54756.366702400876,-54648.66724867094
-13413.828786183436,-12722.916873959499,-13751.162027034063,-13121.04292928543
-43730.32487340793,-48630.487393867246,-40347.38200738229,-44369.43955582884
-54899.56077073612,-57266.00126513307,-60555.92711011089,-63565.06030061647
-100627.37222222,-97708.42342026059,-116586.92425559374,-112743.80347492734
-74473.51416420225,-74228.40359552625,-82994.64084313707,-82652.1444414843
-4393.116373341705,-4442.2067578094,-4136.780822871432,-4167.6563944573
-88558.84233964501,-93448.83248226145,-100786.05326887855,-107624.74978049984
-3211.819506542682,-4004.791691744037,-3388.662405595804,-4326.5488670849145
-19432.57809841144,-20103.033456421937,-19578.10542616577,-20358.212247358464
-5103.728035040173,-4531.80968467525,-5083.574056539045,-4506.366528399974
-15840.637276205258,-17570.70449142699,-14564.998607256555,-15973.428607429778
-82082.53302209274,-74177.02375452586,-71966.37621099931,-65812.42404950409
-86807.9018432222,-82884.86524737523,-99849.94727248684,-94742.6392027775
-59359.79661589525,-59943.59971684355,-64789.846304509556,-65662.56428230437
-51202.870598323876,-51332.31101757311,-56018.99173260756,-56207.628355687244
-33296.29702336013,-34596.06280991107,-35692.94134155213,-37338.38512592211
-116386.50145997632,-121060.25117166287,-101333.75050000453,-104713.60959758742
-110267.44267751378,-111682.87627808888,-129177.91916977376,-131187.95208263677
-13187.210368437913,-14833.825819771679,-13604.252798310761,-15467.927382367938
-31.009057163125284,-378.0396761260326,-32.99373688759981,-368.0864051160744
-5429.1093300763805,-6731.497903611269,-5657.26798513837,-6834.832525293444
-115544.44624516564,-114446.70397421731,-136159.6537484102,-134545.33306501532
-100003.24683619368,-105277.91337797043,-87449.54284364465,-91228.43148137009
-1163.0366600554703,-2034.700855899067,-1094.0492514207806,-1915.5322381877215
-36074.01399018642,-36115.5940634983,-39489.10419412149,-39641.11241857129
-142438.60677315842,-141571.23624999519,-170785.13946901125,-169027.80269213734
-18436.072022194567,-19188.841492259344,-19553.906095538852,-20457.299382830377
-18498.481004246813,-18801.72647893712,-19653.162003700967,-20012.93750590289
-58214.10531868087,-57860.258385105604,-64907.000458859766,-64470.469127321405
-21494.628688644876,-23026.188712143663,-19562.15144560961,-20808.197431378783
-48.11377213569502,-390.96503049649095,-46.0664666552715,-413.8400440318101
-12831.303108618267,-15290.663581709467,-12580.530343290644,-15241.996966810699
-19189.04971994351,-19451.780017143843,-20317.435290661902,-20645.95985985577
-22354.030108301522,-21132.012385209422,-20306.408955355957,-19128.89873478775
-85915.10068176076,-83101.92948813629,-98891.8372197379,-95252.13821187861
-4144.531965660446,-4163.72872346736,-4481.507423623357,-4500.076418899033
-117066.86489668046,-119082.71782034726,-137431.65470395036,-140334.43024278502
-2737.8427602089155,-2661.8406522542737,-2913.757498928382,-2866.0778066470557
-87180.5855643754,-89189.76662947061,-100260.84707136464,-103090.02084278368
-141974.55783129678,-142848.5757959454,-169947.67734242513,-171999.95751855208
-38034.4395065327,-31317.178049579572,-34250.06695772366,-28666.200325026006
-60589.06325563865,-60401.25701765195,-66692.33499480804,-66674.32947146127
-28291.07575489181,-28545.2853718781,-25860.85866222646,-26113.822888469287
-13761.158009874654,-13351.107227930557,-13593.67542171173,-13144.903472286034
-98593.6557035388,-103135.13578677345,-85418.15615429601,-88703.11705579265
-177.9191800190949,-670.8415803818233,-130.93231853488493,-591.8234269012031
-46540.56099447377,-48577.010132307805,-42385.70438111187,-44040.786662085564
-76700.51078833595,-79207.18488270922,-67581.67808634808,-69426.44938623885
-23198.343674668755,-25588.274854956297,-23674.879826191594,-26503.837802306014
-995.100381708455,-478.74301762059855,-981.0419837069404,-464.6172370257351
-22629.927519206823,-23729.832345784987,-23061.194349016485,-24300.479856039125
-7907.511757247051,-8396.784158737291,-8357.076357851107,-8940.69136759514
-12566.712222083763,-14197.13563506383,-12093.52224058792,-13447.268532553402
-667.8178366838296,-1413.7502974812612,-766.1975805072191,-1617.6425522649085
-12831.95575616109,-12722.268641785195,-11683.912707888745,-11496.669351456769
-16063.03956279461,-16640.87654763914,-16546.506285205436,-17247.386362277193
-9371.694151814703,-9904.729415056105,-9699.531217233804,-10268.563531345833
-37798.02418154201,-41296.55601362687,-41093.33892574703,-45429.84669560472
-60.975785182544435,-356.7306009121721,-73.57190378871596,-409.33161992813234
-5679.7898988110155,-5023.912883994442,-5416.428951586936,-4797.268926241625
-5662.368672242589,-5825.729025112989,-5389.095468420949,-5545.501115465516
-2246.5712320769812,-1910.3955518628793,-2337.7026959949467,-1986.2776713572484
-27076.20760613268,-25216.01079132606,-28889.241927056253,-26809.72072223539
-3696.670652299118,-3359.6139600429715,-3461.954731405323,-3118.6636623195172
-2288.893389517911,-2795.2319439819594,-2075.4639880842074,-2547.8051197667223
-169883.51859559072,-171216.88638541856,-143161.10498510717,-143967.96196870963
-14389.83359130148,-15562.592915607542,-15016.44344970861,-16346.895550296735
-82.59908767820527,-630.6465460467812,-76.95611787751842,-602.7084894743816
-27194.148570308545,-31443.003515536573,-24841.143527109085,-28310.17327175369
-224.6886564044839,-291.2684112473751,-210.05297466784424,-266.06580314976657
-130463.73235207978,-126254.2852139609,-154789.3480579329,-149477.363618692
-4853.1495700853875,-5444.911684240083,-4656.4044059853195,-5194.920878665051
-7592.878442020801,-9369.38285948359,-7890.523312520399,-9896.760457410286
-30871.40470836459,-32828.118607229706,-27974.484420749177,-29647.93293660339
-7499.8460347464525,-11682.379832104298,-7696.60478699037,-11546.70345325603
-81568.00108199521,-86338.06915460709,-92743.29452592782,-99395.45147261258
-6989.225887710168,-8956.941896186003,-6785.573092088441,-8549.352043663635
-5460.437088561085,-6023.208286188973,-5049.7890621133965,-5632.2370963682515
-37443.51844485402,-39757.55467363562,-34231.90883725274,-36122.1782306713
-504.65741563864424,-769.8615794477826,-461.98803724542097,-702.9481517596338
-101665.62477640789,-99247.83781439302,-118194.991760722,-115143.96827056838
-105.22568476305146,-307.96822500493585,-132.63277539651122,-337.23351832487424
-170.79745476604708,-437.2665192526002,-188.48033701593943,-450.4454092268719
-53571.08084347179,-53983.549267489005,-58817.397777385,-59300.888468834804
-8198.075967701629,-7655.578895172647,-8144.161059529375,-7612.587078142851
-107946.41645818311,-108610.46560872081,-94677.15150129779,-95116.93461014953
-27066.001374708674,-26055.6425314243,-28647.93516146864,-27680.541865210944
-953.3776158831566,-837.3928973994534,-857.4432291669043,-726.1488810747724
-10510.362487208027,-11661.292290039264,-10192.53760881399,-11124.713999278714
-63067.78647422047,-60174.22835327414,-69369.44147983471,-66092.67493985717
-1281.682549898487,-1649.6435320277023,-1411.5989820680425,-1833.7094994804645
-1222.8779518554413,-1220.5242729753115,-1096.3442249413522,-1082.2470708835488
-48046.51602233881,-46790.019026411355,-43376.81696330361,-42221.0765899021
-49064.279545834535,-47912.696779001,-52747.34989744096,-51506.252042904554
-8162.441302616608,-9283.086612966406,-7858.145050835731,-8895.758479356628
-1825.3357304890114,-1576.0453773438553,-1933.316847601756,-1663.8766752422546
-72804.48189551897,-70655.46017958932,-81490.36490264055,-78691.41102474793
-232059.7055875406,-231943.01887783722,-190265.1075415293,-190130.35556119378
-8121.167294198055,-9101.385395139445,-7943.7208010711665,-8811.008602003732
-97023.15120762422,-97652.26863900636,-111755.74536380757,-112682.88096410806
-196.57461157785607,-466.67817574971156,-179.80774217409493,-481.0851459649686
-6463.262136050487,-6711.569548235196,-6554.447735023806,-6873.175009688423
-84301.40746616239,-83029.51069871178,-73745.57057323058,-72984.25676813336
-492.17462718090366,-596.7053496279588,-464.2795643106814,-558.6816849146405
-36725.13761431371,-40111.806161916305,-39265.424186776734,-43431.13807982831
-16194.608368697809,-15352.183104031918,-15609.919318004651,-14800.809040604798
-47306.11281379632,-49895.695424192214,-52143.47461672457,-55661.36548483731
-229435.7686059705,-237124.36510701806,-189863.42867953857,-194002.96868467
-86080.72464709434,-90143.44721466722,-74704.76802684568,-77619.0200299661
-43.66281759090109,-319.4483995378935,-83.67435747268829,-270.7404830067851
-119818.82029792843,-122132.77508915661,-103507.75942549012,-105259.57654847011
-31985.040555485783,-34502.97554641697,-28992.70474594383,-31097.471462967347
-54313.91091406892,-53975.62740193327,-59218.894432419125,-58957.510565557255
-28597.249815050516,-28218.79827882386,-26168.883673714194,-25667.910700759807
-55820.04284293165,-51913.83271820184,-49401.3254928811,-46113.07702503587
-171266.7620305973,-169780.54102070944,-209991.50043158128,-207643.01307512523
-49481.79281529871,-49663.783761800194,-53428.96825677924,-53871.52070613466
-30664.08274862973,-31738.312335327824,-27744.29848789505,-28555.92564459523
-167109.76628734946,-154953.92945779386,-140960.12925315104,-132031.70644857542
-8797.300688134525,-9047.0065734723,-8442.66988671048,-8625.477298492791
-596.3132882889598,-1033.6308570036135,-625.4397981710695,-1077.1451054054987
-84099.02339651907,-88882.18598601202,-96277.36168983731,-102785.15811023406
-63192.369295157456,-61763.81065522417,-70466.36743460521,-69095.53255141796
-103558.898059351,-99612.86258737296,-119328.44837999153,-113972.46826171262
-219558.47731528335,-223890.61255722534,-181520.67746512874,-184382.0825626813
-36306.141155603975,-35177.00415030118,-32971.20511658966,-31945.882096287438
-11953.680713345753,-11294.422504691303,-11003.62342227481,-10397.170955890224
-22504.82373076557,-16643.53581216846,-20895.85423985089,-15766.636408003871
-29851.431954969376,-29207.543330450495,-31920.387517113282,-31413.180929599628
-79550.85605996914,-79802.8534074891,-89930.53857028301,-90339.53238299457
-9215.481258982169,-11127.870086295045,-9525.025669188086,-11687.726126691512
-99205.10894509037,-98062.71398201972,-86556.69347812186,-85634.98516947645
-22685.994712614007,-20864.158802567403,-21131.84119250404,-19521.407912484563
-1513.655482223842,-2300.1318528994607,-1468.3483822993883,-2299.568332618758
-19605.892246288535,-21657.33337559023,-17750.31574968282,-19406.55585176389
-43588.25209458218,-40964.78163956761,-39628.51866958063,-37452.11729951969
-77.42019030563068,-372.61345287146355,-74.05603561561281,-390.13072844414995
-15817.282783273695,-17880.0138522399,-14818.750612924605,-16554.86339053625
-8076.753021620091,-10725.581067087094,-7424.230960429029,-9704.700724065358
-1861.6539144467913,-2063.233183343663,-1745.0872404633296,-1935.7972501287393
-78.7819494603286,-513.6873105228134,-73.26739898394052,-520.5653753815502
-2532.30014143266,-2191.220098747147,-2732.5463314929443,-2415.885429684378
-23938.541695692318,-22434.930548880464,-22851.853071714846,-21472.193757537305
-1679.9769833238502,-2041.1894215406417,-1542.3366274002965,-1865.285438303303
-64817.48912427155,-68017.2322752467,-71749.32631845356,-76018.4453082054
-21992.556337047336,-25242.301378259977,-20204.569663089977,-22879.268845421026
-44731.52381581017,-41733.6444184601,-49361.975705088065,-45749.9062384411
-26731.569425090453,-28678.004339673458,-24768.990803868848,-26373.776788535277
-56215.87907185172,-59219.13011630611,-62780.758382309694,-66834.27246213895
-6692.7032303736705,-8829.828658362881,-6834.06969876094,-9112.278075713246
-41259.14934729831,-41787.71958232951,-44956.82132181325,-45721.87305703094
-50784.719154797436,-46084.27017872932,-55681.4895742506,-49813.776609487344
-238468.1316502117,-246296.05321761468,-197113.92147014217,-202038.22375334284
-63068.31212012459,-71951.30792081948,-55774.51621771991,-62744.03239544451
-1133.6859447858678,-2058.450032826028,-997.1276937608791,-1862.4285900025868
-1011.3191102739075,-938.8530677955227,-913.9140167745886,-891.4041170876202
-23707.851436406272,-23541.12857084665,-25496.338099646353,-25446.172641755213
-8164.079651644903,-8630.703895774373,-8114.710480222699,-8611.7363223503
-302.6765335240676,-1168.984340881776,-301.4135746164677,-1202.1117075780012
-41202.52543068519,-37193.087383865626,-37703.94888537125,-34317.531607773635
-28980.488573170765,-26578.83952698971,-31585.85105457085,-28733.97460358291
-121163.3917011982,-123495.32880466356,-142575.35599054515,-146344.0537786312
-70901.73799221976,-72453.15985479811,-63072.44691624625,-64106.84336657781
-151.0841505650949,-446.15636688326026,-123.48199644997598,-424.150981994038
-252787.52868226136,-248920.0118593449,-206265.00996217184,-203833.81098883238
-135335.0783781559,-131364.5809039544,-116700.83371501631,-113515.42968226902
-1637.0510665680606,-1780.3174797614065,-1746.74652232602,-1883.4521994207466
-16208.162150342989,-16517.956900683792,-14885.494521085371,-15152.14090633275
-119465.06761168283,-125743.56429575001,-102812.12925689791,-107444.25851972112
-6694.669832051673,-6432.476439421231,-6942.886514922429,-6679.024191262683
-4864.823158651269,-3760.573671963994,-5150.167556061491,-3966.0830278279104
-26028.12686511837,-26979.122530386438,-23819.11524765934,-24705.44518558772
-88108.40878491517,-91370.41422093946,-78538.80444887583,-81077.50870495626
-19938.51157058981,-20363.1807340692,-18197.428830804158,-18452.866926556504
-8035.839309415108,-8926.015771176839,-7501.715236337946,-8341.35291470994
-33720.582829378356,-38886.1392413763,-30302.063435933367,-34382.59703995591
-73.60565310711672,-140.28054710632074,-60.40773069832939,-127.37136455862237
-78504.1492145474,-79331.16401427025,-89401.30718096117,-90522.16042392011
-8912.179734009025,-9042.131433527531,-8151.464087747641,-8246.36872700894
-379220.767228624,-399796.7402001265,-300238.06216088566,-312602.62167577585
-37212.03722105368,-38638.84336816145,-33925.01329134521,-34926.06027196132
-9334.568202117807,-9661.347120044507,-9114.187616539963,-9564.540291494457
-91.05160714319939,-658.9448424576101,-81.80736016489482,-686.0805425885313
-105750.62808088977,-103449.02060921896,-123596.07870190518,-121110.11955702679
-39737.215189804396,-34888.00841334038,-36474.06023631631,-32354.619681568573
-59199.807041085194,-56052.60138898607,-65988.30586773575,-62113.25825142323
-104629.65927655081,-99352.71593221724,-121704.18290588555,-114274.83433172524
-12118.545599688985,-13290.050858503539,-11155.623469943372,-12124.783320974377
-24596.103751269897,-27171.845557320503,-22537.566238409338,-24663.70698449263
-227605.80516940242,-220746.95651469723,-187471.27305821894,-182179.97559522928
-8612.171432247043,-7413.378457109892,-9079.278121431533,-7808.558013465355
-107868.67190197253,-102677.02262336298,-94082.14511305265,-90193.00904684042
-74363.83470190101,-72734.24332087953,-84130.61143653779,-82126.20998782247
-637.1882896224695,-1365.7718319940047,-568.8289742316877,-1226.0279667503157
-71399.6453533871,-77097.69497602935,-63856.18324165564,-68513.796637727
-4728.155523746229,-4037.0663661118806,-4796.357413763662,-4061.3447990317995
-152070.50890239803,-159960.89789836638,-128259.48117981221,-133711.83242884924
-109893.9470851544,-113002.89644452282,-95203.82501243522,-97098.96146100338
-3906.42121355449,-5725.882020481367,-4218.958041634041,-6289.534603865218
-323414.11272160895,-320769.2222065041,-259402.45709058433,-257065.3989056303
-104262.29193004752,-110292.85220519989,-120314.60239633819,-129295.27611970226
-40834.922654259164,-42036.456547204085,-44264.72231865695,-45777.34233813542
-707.4642499539933,-995.9469221091692,-713.9325611948934,-1023.9566986905563
-4885.387892460028,-5568.40253135031,-4598.502791958416,-5226.0322809868085
-94258.00210435077,-88149.30948646797,-108939.21291674954,-100432.55429454397
-12712.714089498759,-10356.216822530017,-12598.240715009202,-10146.972277654153
-46737.159439827374,-47180.43538408209,-52033.661810154474,-52658.604058254554
-89902.55722960136,-88876.37589859823,-103016.98489552047,-102124.39591946038
-53086.78120246843,-53343.78390686843,-58948.739661578715,-59454.856588131865
-110.94787473227399,-514.6427711360376,-93.42622092554285,-524.0866015637627
-160429.54702561183,-164110.08144116428,-135733.33232313528,-138213.5283802746
-344509.73012196907,-357302.10432040447,-274177.2119126741,-282024.2169617707
-11839.395941582769,-13230.212331342667,-12155.322095475207,-13740.230303813001
-12948.866924405915,-12070.522027005441,-12203.843749720216,-11375.57890682097
-169242.14861073013,-166408.82881139178,-142332.97180208258,-140183.4741539998
-98.90281112839156,-286.0362046211225,-65.39102945583087,-216.02691489039083
-181965.28984441917,-180128.22901134737,-153520.72415861028,-151854.94597219495
-246.9232273346815,-573.753203244301,-309.0321351298431,-676.8742056407409
-10824.706211944984,-7961.021374323014,-10795.582948820196,-7795.989103133386
-70725.93355809119,-71544.96788259894,-62547.22326287827,-62997.00420194585
-31763.982184410954,-30824.372712045275,-28673.578990134545,-27747.903303325238
-2605.1141726014657,-1553.3368656701944,-2774.0314373410506,-1642.2222562165452
-340.62058405797706,-166.22873502232628,-294.9607397822752,-191.9638381884262
-149.02217351868597,-552.3198278014355,-145.26150388731588,-541.0994083160838
-68778.48077520932,-67634.75152602037,-61881.26702988791,-60782.255042365796
-54780.626325259684,-53829.795606231404,-49582.80713540197,-48877.84069197224
-153152.53975378332,-152836.0970289436,-129934.09367122245,-129627.69258224173
-50.35518128340753,-219.64516361587292,-45.12546871516804,-215.0344894052486
-11118.622149129076,-10824.550185818265,-11686.511755258627,-11436.94546450643
-59052.010152705945,-52051.90327903249,-65275.48396095952,-56657.31276130141
-7238.177203533738,-8436.117055372037,-6759.967720301164,-7855.202159061277
-31505.680690721067,-31031.85267291917,-33712.37842827346,-33323.28389339861
-16415.900556568136,-16926.446323034277,-16351.710405277887,-17136.259663585803
-239.02951523891966,-653.3756408116637,-314.4528668200086,-736.9264530580567
-20529.42789642119,-21940.334530661727,-22011.66255986081,-23705.83841804399
-121521.70403182876,-118862.95049202378,-104264.4847627937,-101961.67010034191
-2168.9208458771986,-2998.0942857844543,-2030.9947613999714,-2900.1867306287263
-57449.015812999314,-55748.92892320734,-64306.05057399978,-62082.50062132825
-18144.100041734153,-18859.323185323203,-16872.56155769645,-17407.37903347369
-216922.79024804442,-215048.20906268116,-275058.7054627941,-271900.3294272791
-78436.41368120613,-83772.29320447288,-69019.58641269097,-73022.31159975988
-11363.48914849988,-10877.576637481376,-10467.383602851905,-10057.8997675082
-167779.82944138875,-167745.5470648501,-142012.4971088128,-141780.4288409894
-429.9949936534806,-1096.2173962264926,-494.67010013672956,-1197.2003519954244
-77278.36195519239,-82555.78141150867,-87169.09138995553,-94446.86784110688
-19620.383770326796,-20487.818437473346,-17975.144966295164,-18668.579786013277
-61383.13046948041,-63854.5633389187,-69333.63172533496,-72408.17015777969
-99871.70152527846,-105756.02230545772,-86878.5446857423,-91327.89140579583
-214750.57951578242,-214760.1877542356,-178614.93617821505,-177978.04638407272
-948.3055915189057,-945.6449970086966,-870.2084995276687,-850.6351274590515
-277546.6275352158,-285854.4360091613,-226969.62140405117,-232266.93736136952
-109.98044515281369,-277.1855845390495,-139.34892670791186,-328.88684248536424
-106096.52107349879,-111898.09235652126,-124125.4046799534,-132396.92431677177
-740.6953979861006,-690.42984110824,-728.2449766869388,-662.9345022952551
-1126.7294710129665,-1688.6623470674758,-1005.7061034842278,-1498.505564823459
-188201.10928094154,-179321.12864255288,-158173.1832622971,-152026.11865436067
-6078.859710827852,-5846.724221966987,-5745.509968685153,-5565.016241435847
-37410.93099019147,-33654.71498104565,-34109.463017813665,-30941.704852034953
-249.44814490756,-273.24018136810105,-223.06947731884554,-279.395053894676
-62976.04433717503,-69359.86726804078,-57274.659212943516,-62260.17481361729
-25008.594159728145,-25720.24943028804,-22774.866453211092,-23264.703861612863
-59530.1834426216,-63429.35442565007,-53687.518567990366,-56739.03765371462
-69764.64555486,-73510.70177949502,-78756.43768243746,-83899.89952689304
-12686.849065984954,-11738.179237224738,-13367.363780097301,-12289.96630521508
-613.0066458955599,-1103.6923471026867,-549.6763909174351,-1034.150606192853
-24429.948437679803,-25442.273942352,-22651.081305885302,-23425.481938725323
-14657.656805385808,-15379.819273825042,-15590.543328043448,-16427.178394203416
-12316.029472007305,-10115.716802290448,-12004.569775038222,-10028.988256169092
-82124.23041795239,-84242.81201075831,-93437.42501138053,-96609.2857000553
-112066.4797247656,-112797.46089259123,-130908.91694660397,-132188.46970581874
-145371.27198489688,-143499.74424050478,-174457.10525291282,-171733.17599978246
-165178.3644067456,-160182.95507960097,-201201.768001771,-194062.71576234399
-2470.3432591477895,-3632.1222704941206,-2517.296650421295,-3832.9154408575537
-8284.438425671111,-7515.242050098447,-8479.616568880621,-7665.875049956866
-2236.1185577223487,-2605.9261431785285,-2124.9452793629825,-2494.0429496551983
-6081.9716275809,-6997.580082727075,-6101.992843815384,-7080.522567015502
-302.5470698917983,-722.4264477789379,-302.48314796677886,-721.8618611689249
-171273.22632950978,-186429.45441872982,-144442.10224223792,-154914.98823813748
-134119.7566636963,-135024.04343810218,-159044.97977422093,-160469.750407686
-50826.80386504799,-57448.79397492532,-45930.58212698716,-51254.13258904772
-13849.835934413843,-14808.571351706496,-12871.282112147837,-13649.86517077684
-298325.9444566875,-305280.2693322926,-240870.15443559864,-245769.53363219296
-75214.56865414634,-71826.2342135691,-66267.70294482408,-63445.84586427335
-3349.5444176927763,-4059.725899612101,-3366.031010493824,-4129.219108726755
